"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.743931";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 41, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63836";"1078704777";"{type=Point, coordinates=[37.63836, 55.743931]}";
"55.742796209";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 51, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640147387";"1078704778";"{type=Point, coordinates=[37.640147387, 55.742796209]}";
"55.742825524";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 51, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640222194";"1078704779";"{type=Point, coordinates=[37.640222194, 55.742825524]}";
"55.742212517";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 58, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638106652";"1078704780";"{type=Point, coordinates=[37.638106652, 55.742212517]}";
"55.707512202";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Автозаводская улица, дом 9/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.659274058";"1078704785";"{type=Point, coordinates=[37.659274058, 55.707512202]}";
"55.706617529";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, 3-й Автозаводский проезд, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.655188515";"1078704786";"{type=Point, coordinates=[37.655188515, 55.706617529]}";
"55.706217077";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, 3-й Автозаводский проезд, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65498121";"1078704787";"{type=Point, coordinates=[37.65498121, 55.706217077]}";
"55.707106145";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, 3-й Автозаводский проезд, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.655298099";"1078704788";"{type=Point, coordinates=[37.655298099, 55.707106145]}";
"55.759569";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, набережная Академика Туполева, дом 13А";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678808";"1078704789";"{type=Point, coordinates=[37.678808, 55.759569]}";
"55.763529";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Архангельский переулок, дом 12/8, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640596";"1078704790";"{type=Point, coordinates=[37.640596, 55.763529]}";
"55.781808";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Беговая аллея, дом 9А";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562349";"1078704791";"{type=Point, coordinates=[37.562349, 55.781808]}";
"55.732787";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, Бережковская набережная, дом 16, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.555512";"1078704792";"{type=Point, coordinates=[37.555512, 55.732787]}";
"55.739773";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, Бережковская набережная, дом 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.567172";"1078704793";"{type=Point, coordinates=[37.567172, 55.739773]}";
"55.748183";"Городской Wi-Fi";"Западный административный округ";"район Дорогомилово";"город Москва, 1-я Бородинская улица, дом 2А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.570925";"1078704794";"{type=Point, coordinates=[37.570925, 55.748183]}";
